25 1718693877 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693878 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693879 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693880 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693881 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693882 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693883 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693884 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693885 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693886 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693887 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693888 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693889 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693890 0.000000 0.000000 -101.000000 0.000000 0.000000
25 1718693891 1.000000 0.800000 0.800000 0.800000 -20.200000
25 1718693892 1.000000 0.800000 1.600000 1.600000 -20.200000
25 1718693893 1.000000 0.800000 2.400000 2.400000 -20.200000
25 1718693894 1.000000 0.800000 3.200000 3.200000 -20.200000
25 1718693895 1.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693896 0.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693897 0.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693898 0.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693899 0.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693900 0.000000 0.800000 4.000000 4.000000 -20.200000
25 1718693901 0.500000 1.600000 4.800000 4.800000 -20.200000
25 1718693902 0.500000 1.600000 5.600000 5.600000 -20.200000
25 1718693903 0.500000 1.600000 6.400000 6.400000 -20.200000
25 1718693904 0.500000 1.600000 7.200000 7.200000 -20.200000
25 1718693905 0.500000 1.600000 8.000000 8.000000 -20.200000
25 1718693906 0.000000 1.600000 8.000000 8.000000 -20.200000
25 1718693907 0.000000 1.600000 8.000000 8.000000 -20.200000
25 1718693908 0.000000 1.600000 8.000000 8.000000 -20.200000
25 1718693909 0.000000 1.600000 8.000000 8.000000 -20.200000
