13 1718693876 0.000324 0.800000 0.000196 0.000491 0.000000
13 1718693877 0.000324 0.800000 0.000196 0.000491 0.000000
13 1718693878 0.000324 0.800000 0.000196 0.000491 0.000000
13 1718693879 0.000324 0.800000 0.000196 0.000491 0.000000
13 1718693880 0.000324 0.800000 0.000196 0.000491 0.000000
13 1718693886 0.000266 0.800000 0.000132 0.000401 0.000000
13 1718693887 0.000266 0.800000 0.000132 0.000401 0.000000
13 1718693888 0.000266 0.800000 0.000132 0.000401 0.000000
13 1718693889 0.000266 0.800000 0.000132 0.000401 0.000000
13 1718693890 0.000266 0.800000 0.000132 0.000401 0.000000
28 1718693936 52.777635 0.800000 52.020400 53.056720 2228.536136
28 1718693937 52.777635 0.800000 52.020400 53.056720 2228.536136
28 1718693938 52.777635 0.800000 52.020400 53.056720 2228.536136
32 1718694001 0.000090 1.000000 0.000090 0.000090 0.000000
32 1718694000 0.000034 0.600000 0.000020 0.000044 0.000000
32 1718693999 0.000034 0.600000 0.000020 0.000044 0.000000
32 1718693998 0.000034 0.600000 0.000020 0.000044 0.000000
32 1718693997 0.000034 0.600000 0.000020 0.000044 0.000000
32 1718693996 0.000034 0.600000 0.000020 0.000044 0.000000
32 1718693995 0.000055 0.600000 0.000031 0.000101 0.000000
32 1718693994 0.000055 0.600000 0.000031 0.000101 0.000000
32 1718693993 0.000055 0.600000 0.000031 0.000101 0.000000
32 1718693992 0.000055 0.600000 0.000031 0.000101 0.000000
32 1718693991 0.000055 0.600000 0.000031 0.000101 0.000000
32 1718693990 0.000045 0.200000 0.000045 0.000045 0.000000
32 1718693989 0.000045 0.200000 0.000045 0.000045 0.000000
32 1718693988 0.000045 0.200000 0.000045 0.000045 0.000000
32 1718693987 0.000045 0.200000 0.000045 0.000045 0.000000
32 1718693986 0.000045 0.200000 0.000045 0.000045 0.000000
28 1718694001 52.129849 1.000000 52.129849 52.129849 2717.521152
28 1718694000 51.517399 0.600000 51.505598 51.540851 1592.425580
28 1718693999 51.517399 0.600000 51.505598 51.540851 1592.425580
28 1718693998 51.517399 0.600000 51.505598 51.540851 1592.425580
28 1718693997 51.517399 0.600000 51.505598 51.540851 1592.425580
28 1718693996 51.517399 0.600000 51.505598 51.540851 1592.425580
28 1718693995 51.532407 0.600000 51.530930 51.533916 1593.353357
28 1718693994 51.532407 0.600000 51.530930 51.533916 1593.353357
28 1718693993 51.532407 0.600000 51.530930 51.533916 1593.353357
28 1718693992 51.532407 0.600000 51.530930 51.533916 1593.353357
28 1718693991 51.532407 0.600000 51.530930 51.533916 1593.353357
28 1718693990 51.485807 0.200000 51.485807 51.485807 530.157668
28 1718693989 51.485807 0.200000 51.485807 51.485807 530.157668
28 1718693988 51.485807 0.200000 51.485807 51.485807 530.157668
28 1718693987 51.485807 0.200000 51.485807 51.485807 530.157668
28 1718693986 51.485807 0.200000 51.485807 51.485807 530.157668
28 1718693950 51.860229 0.800000 51.558261 52.489668 2151.697857
28 1718693949 51.860229 0.800000 51.558261 52.489668 2151.697857
28 1718693948 51.860229 0.800000 51.558261 52.489668 2151.697857
28 1718693947 51.860229 0.800000 51.558261 52.489668 2151.697857
28 1718693946 51.860229 0.800000 51.558261 52.489668 2151.697857
28 1718693940 52.777635 0.800000 52.020400 53.056720 2228.536136
28 1718693939 52.777635 0.800000 52.020400 53.056720 2228.536136
